channel,m1,m2,spin1,spin2,metallicity,redshift,mass_ratio,total_mass
globular_cluster,43.7078544566902,42.450333768576854,0.7791025863957868,0.18177886721736192,0.002868241193690551,5.27567733694204,0.971228954069127,86.15818822526705
pop3_remnant,141.76472779044335,73.37314231805617,0.9813662919305695,0.9233925009348727,4.108236495555529e-06,18.734213730752884,0.5175698035869427,215.1378701084995
pop3_remnant,54.96059083494828,44.39730454718577,0.565160216586168,0.9011368485737389,6.665982982330609e-06,14.617736724704509,0.8078025340105053,99.35789538213405
field_binary,9.932347874116694,12.142802157046518,0.07762012296535625,0.1962467782033424,0.008127657715360037,0.6040913464079232,1.222551033345316,22.07515003116321
field_binary,33.07689432639139,26.714978204736507,0.09096406524763556,0.23996941735856175,0.018958928219658742,0.7758625046641163,0.8076628337933517,59.79187253112789
pop3_remnant,140.92021362064872,75.56588008555428,0.9385602338311441,0.5662353281709633,3.855525014916693e-05,9.297923084323017,0.5362316600581833,216.486093706203
field_binary,29.216331919244265,24.985259972726066,0.4938340039983235,0.05595980969886394,0.016465589933326037,2.414720330524316,0.8551812746989204,54.20159189197033
field_binary,34.13549242801476,28.765178673438903,0.06233134060163342,0.08181191059583459,0.01299436679827003,2.719312360033233,0.8426765406738801,62.90067110145366
globular_cluster,43.19243040938167,44.459280908967955,0.5417609642675633,0.2344256000115147,0.00279369269455214,4.777461656738323,1.0293303823743873,87.65171131834963
pop3_remnant,64.79583341094059,114.45378044499186,0.7419386322821295,0.7277327860031808,7.928400452735272e-05,15.955705438214002,1.766375620468008,179.24961385593247
field_binary,7.987161274781879,17.028502546370436,0.17506262958336505,0.4316668247859126,0.016756876767280958,1.0165819480162548,2.131984313392428,25.015663821152316
globular_cluster,61.29645414681422,26.13031421185875,0.16036540611974315,0.5712604699370973,0.00020055084225559255,0.4605483713324281,0.42629405853188046,87.42676835867297
globular_cluster,48.19929608947619,57.1326279661017,0.27364041786077165,0.9264637979561848,0.0007394141543027729,0.059464172946921856,1.1853415423337688,105.3319240555779
pop3_remnant,147.24613900279022,40.786204205583026,0.7078138910145776,0.7954331336975573,1.3170953520635509e-05,13.051684657324225,0.27699336961772664,188.03234320837325
globular_cluster,51.14193680777292,45.260722411126295,0.211231831472931,0.8244715176045491,0.0009593448255094203,5.279487760362087,0.885002118344631,96.40265921889922
pop3_remnant,80.96917111051891,60.80384322019471,0.5733041501800016,0.5036789148127072,2.8740253384548253e-05,16.779630654892415,0.7509505455749382,141.77301433071364
globular_cluster,47.47974554021429,35.652323246856916,0.10097810681776109,0.2659284506321188,0.0014957060585357874,2.5121708599661052,0.7508954153231548,83.1320687870712
pop3_remnant,71.17458620524195,70.90301641164362,0.528312778688779,0.9015852558163655,7.284939338474403e-05,18.11903050921825,0.9961844556030826,142.07760261688557
globular_cluster,77.44688114228578,59.31862812431141,0.5180080664046248,0.09236052811137851,0.002843181467693051,5.478248801339136,0.7659266228594919,136.76550926659718
globular_cluster,28.029701779981586,54.213631538588444,0.5767023988577563,0.5679742973160805,0.0018896072388431035,1.614969425949775,1.9341494234985779,82.24333331857002
pop3_remnant,78.19183555972516,91.51263656542118,0.7929041971076222,0.5146497215517092,2.911964549966242e-05,14.006565314425352,1.1703605102801455,169.70447212514634
globular_cluster,33.94305938336287,47.71755427269255,0.3245118001753421,0.596081955238306,0.0007968674580060637,1.5371490866361297,1.4058118254384937,81.66061365605543
globular_cluster,64.84666439580164,51.22906433230482,0.2783684816626566,0.9385297834731304,0.0009129707823990963,0.7221814572599163,0.7900030758655574,116.07572872810647
field_binary,36.963419339476495,18.112784739256366,0.008936967366706905,0.2020701608255165,0.017610545420168,1.9566727786364173,0.49001918823868457,55.07620407873286
pop3_remnant,146.72711903702975,88.9073324998181,0.6264187003451447,0.7037039406773427,6.97013013934263e-05,17.79576302051254,0.6059366058797925,235.63445153684785
field_binary,5.851058825100885,11.061762590868241,0.3623833857643807,0.35234038136832335,0.010074012589917476,0.5559905385861433,1.8905574053389411,16.912821415969127
globular_cluster,56.346754967161424,58.97885585961767,0.8379083748518036,0.1828377798688171,0.0008777056664602488,4.105885493552068,1.0467125550351608,115.3256108267791
field_binary,30.61978796339918,17.63130931119643,0.2881441800834066,0.011061775764498627,0.00839984603340482,2.71876374156311,0.5758142196239798,48.25109727459561
field_binary,7.032926425886981,14.730041968354078,0.4671835073845074,0.3416476883032526,0.006014188453883224,1.3492195273516199,2.0944399352928467,21.762968394241057
field_binary,7.745973346979309,19.890968515196107,0.11222028591833033,0.3590615381132472,0.018149761427423007,2.6226675740555274,2.5679107872160407,27.636941862175416
pop3_remnant,53.646105082561846,52.508971331590004,0.859349632986398,0.5713928183339423,7.901313737261083e-05,7.273096298782576,0.9788030510468229,106.15507641415185
globular_cluster,77.98504315198444,25.817951080207813,0.11539464217891737,0.3978657030174272,0.002098354195869866,3.47015857869924,0.33106285560285464,103.80299423219225
globular_cluster,66.99190479791756,26.14018966259489,0.4691072110475787,0.400212275849672,0.0028142180199208226,0.3283962415499153,0.39019922991363365,93.13209446051245
field_binary,13.303718062388002,28.02181001329533,0.4626241587078329,0.46830284614748074,0.019517900522675456,0.9142532861584,2.106314180884366,41.32552807568333
pop3_remnant,100.49114512501393,118.989477784976,0.7429428030948066,0.7844063682169364,1.6124646372214891e-06,6.257017375989135,1.184079230433185,219.48062290998993
field_binary,22.998205344476407,27.192604568957496,0.17347660094811385,0.13710760117433501,0.01303741526709622,2.94389127149174,1.1823794144654196,50.1908099134339
pop3_remnant,125.64510879889119,98.87363250991591,0.684362577735423,0.7291024026261079,5.723151856300766e-05,12.46529074186826,0.7869278275541473,224.51874130880708
field_binary,27.51508764548236,12.793051694888707,0.0644349337367226,0.11843527948724103,0.011148573345444324,1.266102780382917,0.4649467906379418,40.30813934037107
pop3_remnant,87.70539310016989,53.441604175414284,0.9102537521160545,0.9280768109973301,5.823783082027523e-06,19.65342349397542,0.6093308779128062,141.14699727558417
globular_cluster,22.998741719580725,19.96943385349962,0.4831808633136685,0.832363539660995,0.00027992010917400747,0.4091197185927762,0.8682837564325527,42.968175573080345
globular_cluster,49.62884242741572,45.21656169002431,0.8644332468683641,0.8409087104029072,0.0014519266142699154,3.874350260106322,0.9110944257093129,94.84540411744003
globular_cluster,40.83662234183045,56.320758900394665,0.11720390568023342,0.17070836331248018,0.001712953008627034,4.824993389903305,1.3791728030039165,97.15738124222511
globular_cluster,77.76610101519236,38.4652060875096,0.6739942081457304,0.1709364024208483,0.0012113245612470301,2.248949546099986,0.49462690793762504,116.23130710270196
globular_cluster,70.04867582004054,22.529458680047718,0.7499777984520708,0.4709602524347335,0.00014710598530741573,3.5279497767829966,0.3216257611768039,92.57813450008825
pop3_remnant,101.93126926423031,50.051479392985115,0.7530223462059182,0.5430678857745181,8.589805471222203e-05,12.819155620530092,0.4910316505844705,151.98274865721544
field_binary,31.280487372702407,22.416270596922306,0.37482591587146236,0.04282912479821527,0.0058558208172688146,1.9374671588594528,0.7166215260598641,53.69675796962471
field_binary,37.765417095627335,12.094397644968112,0.38359414446556345,0.34476337551578057,0.016325628931194176,1.552339055265124,0.32025060425900764,49.859814740595446
field_binary,6.307186606222505,15.63591096541042,0.32482332449618423,0.18662589581467004,0.011022414737919324,0.8420496465479229,2.479062685411026,21.943097571632926
field_binary,32.481158648755475,18.73822205809339,0.45992780820638024,0.3192629738320428,0.015350073362309986,0.7804733728861535,0.5768951243619306,51.21938070684887
field_binary,34.94112044038525,14.811127685565884,0.42560345702438435,0.09057467476734016,0.009047310801923215,1.368709526866626,0.4238881724138146,49.752248125951134
globular_cluster,55.151887307211155,39.589364223503125,0.03367640387446402,0.8009807004033649,0.00048630877999622323,4.149933911199249,0.7178242877343344,94.74125153071428
field_binary,23.20238074122338,23.83445463147354,0.4984371259229737,0.016263089745625958,0.017391014453787924,2.1235052916893062,1.027241768734842,47.03683537269692
field_binary,10.475296493488012,8.107430587138618,0.13280002129435303,0.12174114828814964,0.010872885472667439,1.265484535616494,0.7739571469102204,18.58272708062663
field_binary,19.36340230624704,27.773179612346063,0.40872178086922045,0.3570434660662139,0.014612394720353094,2.571537770996259,1.4343129979479823,47.1365819185931
globular_cluster,78.87067020573767,19.61555831626154,0.37217325524689715,0.5299405869302329,0.0005926725123352662,0.7349871717959353,0.24870535859646534,98.48622852199921
field_binary,37.265598225809086,17.31562760727148,0.09534386033183329,0.21515294744973135,0.01905436734546594,2.007067011987325,0.4646544918546128,54.581225833080566
globular_cluster,37.963735302300876,51.755075992753625,0.7665150495325846,0.9354845135274957,0.002123715077964993,5.343950732771054,1.363276705535793,89.71881129505451
field_binary,12.849425831119593,7.043975798721798,0.01971340568425295,0.028543428044657426,0.005314174415463693,2.8884310712220778,0.5481938174748812,19.893401629841392
field_binary,33.26040543074219,19.853267883803376,0.4342339879489564,0.12355161700507322,0.007133740530307943,2.4108106063246053,0.5969039651408832,53.113673314545565
pop3_remnant,87.2082254962896,116.7097498552328,0.6518675231125497,0.9945626595543666,7.271628097401384e-05,18.751679177856552,1.3382883230458391,203.9179753515224
pop3_remnant,83.63233942703334,108.66583511030865,0.6165094821984174,0.5486883645540022,7.444421678375537e-05,12.965925167442162,1.2993279376707652,192.298174537342
pop3_remnant,98.20173397769325,101.42116941714701,0.8332036523474595,0.7885933381116544,4.377814772996199e-05,6.921617807084153,1.0327838960581395,199.62290339484025
field_binary,5.193274099326084,6.078997798764403,0.3219997716195079,0.3899254944466749,0.018020850351611755,0.6146438224521377,1.1705520799592029,11.272271898090487
pop3_remnant,124.16272874518889,60.61055990108233,0.9899777236791392,0.7436874039606225,5.027834418466806e-05,9.201390519384447,0.48815421917368984,184.77328864627123
globular_cluster,54.69790396522164,55.290574011892616,0.0827368356181899,0.6617186826439566,0.0024193717568927716,1.1392519745755199,1.0108353337825853,109.98847797711426
globular_cluster,37.98803165391415,54.48615209945169,0.9379652314338942,0.39515529747230504,0.0006137452173456142,1.9251272564990616,1.434297849276369,92.47418375336584
globular_cluster,37.973940677232434,53.776090670430534,0.38279876443638783,0.34210762086359403,0.002568337132735347,4.0743996269738245,1.4161314235862912,91.75003134766297
pop3_remnant,60.61603535474672,63.513340840394704,0.813401315032422,0.7813277114513713,2.3318755442161632e-05,16.71149228286383,1.047797673811755,124.12937619514142
pop3_remnant,110.24691704572665,55.92747359487405,0.6182374561193473,0.8033581009850019,4.1059869723826664e-05,11.362823289894049,0.5072928576467789,166.1743906406007
globular_cluster,68.49411260055334,47.14469860807489,0.9078385138835341,0.3138780765150273,0.0021651974330537545,0.9227022330792971,0.6883029331734715,115.63881120862823
globular_cluster,62.42518863600189,30.54038785101995,0.27194603941844875,0.7349258473948942,0.0003466635179187992,1.723327255230905,0.4892318071972422,92.96557648702185
globular_cluster,37.35468631835927,29.475149534679687,0.1657481769652207,0.24966895274023015,0.0020519671796425296,1.892182459596705,0.7890616262568665,66.82983585303896
pop3_remnant,113.5323346708321,44.13258856917128,0.6407386512254597,0.6753548939960421,3.634074831624246e-06,8.681298508702074,0.38872263745061086,157.6649232400034
field_binary,30.826392084351898,26.0457194189568,0.27542868530456965,0.12838828386025397,0.006394859597346982,2.8651815344549667,0.8449162440965038,56.8721115033087
pop3_remnant,138.08951605447527,119.90343486525236,0.5706917771081701,0.9997303405298366,1.8690729645011818e-05,13.922440471424625,0.8683022309814697,257.9929509197276
field_binary,19.313353054499444,25.765485194693227,0.045743418698877436,0.3237373570773015,0.018292936706976116,0.8241945765585585,1.334076228088764,45.07883824919267
pop3_remnant,69.01287663187057,97.41409262347997,0.8277549859230563,0.8065581195346208,8.733611178414381e-05,12.500903498349984,1.4115350261822524,166.42696925535054
pop3_remnant,82.61702541282534,61.08411835974223,0.7032313589760362,0.620122509232152,1.6406358826533518e-05,14.80906870211609,0.7393647744458689,143.70114377256758
globular_cluster,20.531797106808135,48.94117168569363,0.140324518193515,0.16279098920622936,0.0009578898827399547,3.4327377823332377,2.383676958772656,69.47296879250177
pop3_remnant,87.73631767966508,95.3376091307751,0.7938992246858424,0.8568301415560768,5.527038900455401e-05,11.132927801350391,1.0866379129206583,183.07392681044018
globular_cluster,20.08121754292809,23.967165141006035,0.8525474212459705,0.9657472098197475,0.002915726723853394,3.0772484538316065,1.1935115532596996,44.04838268393412
pop3_remnant,50.60470431839784,102.6801202070327,0.6474086191733834,0.6762646206502587,2.0117523228887948e-05,9.216027971565243,2.029062744067893,153.28482452543054
field_binary,18.60370513913187,7.9381561694276215,0.3877638083475053,0.13449670221754884,0.01400891500040926,0.18681931764565685,0.4266975911551161,26.54186130855949
globular_cluster,66.82256741425883,17.813683308428057,0.2685621674536426,0.7832979829560477,0.0020495269931531646,1.2254526382105733,0.26658184499248844,84.63625072268688
field_binary,31.627476701591412,11.934529574528316,0.4151099322834958,0.2837704241307791,0.010979945416584695,0.6112993773830673,0.37734687743609346,43.56200627611973
pop3_remnant,143.80641395681312,83.97738041306488,0.9293000534912491,0.7451562447049142,4.0571442418094776e-05,9.85266296482866,0.5839612997949059,227.783794369878
globular_cluster,70.56271412963329,18.075894013948137,0.23201818030881072,0.8206961607667793,0.002099000195097802,1.814797904768818,0.25616778261590484,88.63860814358142
field_binary,34.97714444159128,28.495803090336878,0.418506664181836,0.3008059100731656,0.008309179290668168,2.73986084272871,0.8146978132512314,63.472947531928156
pop3_remnant,146.15507321375662,46.95736162047464,0.8279103836636964,0.7698308944515762,9.261929864146268e-05,11.979574249870677,0.3212845136877182,193.11243483423127
field_binary,36.15018696361482,25.426801773732,0.393172507207776,0.4089171080875108,0.015333279530751361,0.763174742525541,0.7033657059457005,61.576988737346824
globular_cluster,29.601496187791643,56.67873307943019,0.5149333499132595,0.6727646144124667,0.001292781518992071,0.5905451346082125,1.9147252800960053,86.28022926722183
pop3_remnant,78.52058026804141,48.4971062070765,0.7586360848771553,0.6387614024511963,8.57029028330578e-05,13.239651031996873,0.617635606378921,127.01768647511791
field_binary,25.141596225655764,24.71493028061327,0.014623641517279573,0.4500115616990056,0.01678477427120348,0.426411371380373,0.9830294806577514,49.856526506269034
globular_cluster,65.37281683701062,43.54636599922593,0.08355433751068975,0.21820753455217223,0.0020499131455459407,3.5961583502529937,0.666123445587437,108.91918283623654
globular_cluster,26.690732739276584,21.967287566897394,0.48849563265990537,0.5570405132750351,0.00046778966539621456,4.074975409917377,0.8230305170517693,48.65802030617398
globular_cluster,32.64229783203219,51.30120838626326,0.8030020719578371,0.06180846068922263,0.0020709362289459163,4.499159587729613,1.571617557386567,83.94350621829545
globular_cluster,67.4305876564931,24.21060490757778,0.48509465997954015,0.37975152291931746,0.000900175813703586,2.1468674960135585,0.3590448452104876,91.64119256407088
pop3_remnant,54.515136441229195,77.95479313177393,0.7319681317274455,0.9340490799335315,5.6187695624151315e-05,10.99412437032469,1.429966028165667,132.46992957300313
field_binary,37.3642766397497,17.31545234982174,0.0532991265668859,0.48470616116764376,0.011922161969371011,0.09956806368727866,0.46342265680050204,54.67972898957144
pop3_remnant,55.27439521622174,100.14385308695464,0.7931177493903808,0.6947173400388367,2.1778080176756853e-05,18.9251324577932,1.8117584587802917,155.41824830317637
globular_cluster,79.04078979262786,20.33261806191682,0.24535231416621106,0.45832359458757543,0.00033556594093935076,2.8505392372006084,0.25724209127036385,99.37340785454468
field_binary,15.141300851981882,20.33537989839475,0.29514747125740387,0.04005742319233757,0.007280372796929722,0.42213458414627525,1.343040475662499,35.47668075037663
field_binary,8.527230048209933,7.765793423880181,0.3084634591878711,0.29330423158773705,0.005362876458370329,1.956874945775819,0.9107052794371843,16.293023472090113
field_binary,11.198873779246714,14.432104077615566,0.15764516891530517,0.33671621666245866,0.008369234177657779,0.7185305097286143,1.2887103080276285,25.63097785686228
globular_cluster,21.053141801997736,41.52542952681137,0.8473879305713737,0.5730422006190157,0.002503093427743039,4.921519913669338,1.972410099991395,62.578571328809105
globular_cluster,43.25892832733882,43.45269691369379,0.5869365065589071,0.22123869644606398,0.0006508147957269267,3.0634224523710216,1.0044792738481345,86.7116252410326
globular_cluster,51.21019353864507,32.844915689548344,0.3252906183617478,0.7388666771330327,0.0022177226496357563,1.8731384194147764,0.6413745666624434,84.05510922819342
globular_cluster,78.8592426897611,57.33530342263985,0.07569972730978747,0.5657815548409963,0.000273835572497794,4.453628353513721,0.7270587627654727,136.19454611240096
globular_cluster,51.27776285924834,19.168146737311524,0.28651954892712295,0.4313017063410146,0.0003337846749918451,1.499837345212978,0.37381012096658583,70.44590959655986
field_binary,39.65188475364921,29.66288121982449,0.49204173459964756,0.32561648852074604,0.014842427565216074,1.8057702930453947,0.7480825036215858,69.3147659734737
globular_cluster,67.65263975296432,23.37611539890066,0.79155820259137,0.3920935769045727,0.00075619004700924,3.453560571840492,0.34553146018040476,91.02875515186497
globular_cluster,47.46197630955764,26.89243184213877,0.053347996988897695,0.06845045256601678,0.002911033255624119,1.01315078022237,0.5666100304534372,74.35440815169642
field_binary,8.424195622785051,14.42361073562269,0.2962038923297588,0.2625816918335301,0.006155874187014967,1.2568433705624262,1.7121647432558342,22.84780635840774
globular_cluster,64.31584748793983,26.29018705609961,0.8373670797701507,0.6581598242975735,0.0024597976967944595,4.026077883197459,0.4087668604697996,90.60603454403945
globular_cluster,26.65988592747889,46.37442218593365,0.42485084286808694,0.9091752640535857,0.00010008908465160902,0.12082709369573896,1.7394831437794933,73.03430811341255
globular_cluster,49.33386990754708,16.62084682311419,0.391859373188026,0.6151291405411998,0.0026807487914523014,2.494911408110466,0.3369053928723223,65.95471673066127
field_binary,35.70687736833433,13.218790257187706,0.03756889086790438,0.12906671635056377,0.014558022152124206,0.9118392037221714,0.37020291975770553,48.92566762552204
field_binary,29.605663561331223,11.18370254357994,0.4571494032802495,0.34011412121564566,0.007919337677311476,2.194489471021087,0.3777555102053948,40.78936610491117
pop3_remnant,111.66219781652751,67.27695789143908,0.7001783134199153,0.5324496397692047,2.8045506476005534e-05,16.21844764785037,0.6025043318776696,178.9391557079666
globular_cluster,27.212433747234574,47.55515180325005,0.9733826191648212,0.5140954425512597,0.0014828327454260608,4.710383526278587,1.7475523227716734,74.76758555048463
globular_cluster,73.31954481592392,25.573803224817873,0.4323462264033473,0.32679470585777737,0.0020502710617535825,1.820313261774799,0.34879926340273215,98.89334804074178
field_binary,35.208619905645776,20.73496595338156,0.1155373982940357,0.30907786715905955,0.010191495898066782,0.08150226367667945,0.5889173165249987,55.94358585902734
globular_cluster,50.03621426928245,49.3998327633977,0.7770492856517561,0.5883522209831533,0.0005737635993554186,4.238231980859976,0.9872815816468467,99.43604703268015
pop3_remnant,131.43839206690814,64.39224995080508,0.8737603183732524,0.6194225802018034,7.663512805573903e-05,19.41171094548447,0.489904425474305,195.83064201771322
globular_cluster,20.47049544631501,15.986099794875402,0.8223812111853543,0.392895108893179,0.0018526420271728363,5.921375672329785,0.7809337022056853,36.45659524119041
field_binary,6.62576444519992,7.926675410690146,0.22610897044490358,0.2046670031575215,0.011755564043872777,1.9625238044222235,1.1963412639024136,14.552439855890066
globular_cluster,65.96695596773517,42.069924568492084,0.5788067545119405,0.8174078473061094,0.0004902711746019125,3.1084649882420683,0.6377423961940692,108.03688053622726
field_binary,34.23558734562333,19.74794217136583,0.17783635823247457,0.0657838425636299,0.0098701389033509,2.9373148140454637,0.5768249854165391,53.98352951698916
field_binary,38.726699198123846,24.729280965183456,0.43504943695046494,0.4723071097370116,0.018303873503139043,1.7969355245316316,0.6385589651901314,63.4559801633073
field_binary,16.303476552943607,25.246861146365873,0.37911923785204565,0.26680127336343923,0.010519111269531266,1.8511995483534038,1.5485569022275516,41.55033769930948
globular_cluster,31.677430202292314,26.29506224680351,0.41195809503410197,0.4299852141210597,0.0017362722683851547,4.794947826628692,0.8300882388149241,57.972492449095824
field_binary,27.228277780367534,14.597280534330284,0.39871301080346405,0.40299627488757905,0.011602984969332358,2.0360098700176943,0.5361073752837718,41.825558314697815
field_binary,6.610092470761346,13.970762103087562,0.34162938182979796,0.20677455076267576,0.015147019058395432,0.34346291419771535,2.1135501757176507,20.58085457384891
field_binary,6.257979582885973,18.919072325348246,0.23370075562493486,0.18323076743569894,0.011923362116296847,0.8304429233739173,3.023191762575773,25.17705190823422
pop3_remnant,134.50396488966425,95.43271288198142,0.8433393058620647,0.9730934469956306,4.420662131180751e-05,6.281704105943037,0.7095159831181661,229.93667777164566
field_binary,19.963935642549238,6.94336592412462,0.4481679092605599,0.052283920167200126,0.0070274943373223415,1.9037472526509114,0.34779544717255995,26.90730156667386
globular_cluster,22.36757197345396,49.14493141907963,0.5606782949389499,0.16067958471184518,0.0029395395097917853,0.9524205802458572,2.197150923551528,71.51250339253359
pop3_remnant,111.71942271169667,56.87759124959604,0.9432977207511992,0.8221065079948089,9.068665773398359e-05,9.709538861776203,0.5091110378933343,168.5970139612927
pop3_remnant,103.45592191563087,114.15260497166913,0.7264416802077558,0.9616430105069678,8.455108108405605e-05,8.80790523423298,1.1033936275273009,217.6085268873
globular_cluster,37.43027034028522,44.21950460595967,0.6239984855289824,0.868409523946934,0.0018547596037675614,5.1962140502745395,1.1813835220518665,81.64977494624489
pop3_remnant,129.3935133451851,116.85970422170843,0.5818081020691381,0.8915800145139514,4.948259516005463e-05,13.92852032233145,0.9031341772903249,246.25321756689354
globular_cluster,64.45424336912428,30.883132655356047,0.3604268271414861,0.6139703063252326,0.0007778482969065584,0.6540816938455722,0.47914816839119223,95.33737602448033
pop3_remnant,57.053563759295656,118.63575036437607,0.657834240582033,0.5861931810525831,8.824411913475817e-05,7.547604328320127,2.079374933788372,175.68931412367172
globular_cluster,73.40846824376088,17.880285597387942,0.4878343185440125,0.41962738280681033,0.001914387289339102,4.668277838899195,0.24357251997159907,91.28875384114882
globular_cluster,49.5718750668468,41.23167255619184,0.03174376537298862,0.6298206544347077,0.0011018944757979928,3.265544022091505,0.8317553552410849,90.80354762303864
field_binary,23.994362910538698,14.371764488092602,0.27982016565410894,0.03622344389727944,0.017771374366176436,2.3588345981520993,0.5989642042873453,38.3661273986313
globular_cluster,35.57250699056542,29.703414391351835,0.5793144666619379,0.051293848981215584,0.0002321969580511395,1.7859016654096826,0.835010430927171,65.27592138191726
globular_cluster,28.448176933560564,39.224937446507106,0.34264514652252154,0.39310390755940106,0.002496388351755542,5.965981816114289,1.3788207777994064,67.67311438006767
globular_cluster,36.86026993452282,40.2932757481157,0.26951186229227264,0.4338439228552442,0.00037539929816229184,1.3239063577304908,1.0931356666592822,77.15354568263851
pop3_remnant,73.98199522065903,98.16148216113072,0.9978225883371746,0.8568036831317358,3.0936856208001285e-05,12.778582976516354,1.3268293436579244,172.14347738178975
pop3_remnant,92.17126175259165,85.54439875297616,0.9761320072666861,0.8622789545794092,8.088585390335653e-05,9.312863840580125,0.928102720158009,177.71566050556783
field_binary,23.922229256353727,13.415106954848014,0.44189294248171285,0.012821032903217844,0.016414861400421407,1.5380031778692493,0.5607799679156144,37.337336211201745
field_binary,10.932246134013237,15.791488655741984,0.49896705526666874,0.01519352984841843,0.018783898004593316,2.636936700846802,1.4444871129099721,26.72373478975522
pop3_remnant,68.64198048539745,108.26537493332688,0.7188825274940642,0.5680281172158215,7.549325397850505e-05,15.83681407013082,1.57724724968212,176.90735541872434
pop3_remnant,121.92452005758318,72.88907335958788,0.8659363686432504,0.6833609542968995,5.408270639715397e-05,17.097274674522637,0.5978212858673828,194.81359341717106
field_binary,5.887276019541013,16.78940471375396,0.11190880741131154,0.47776184797746735,0.01994501506440871,1.480639741020356,2.8518120533208675,22.676680733294972
globular_cluster,79.8692513409187,32.6937840462565,0.6711574733796887,0.5952128341268748,0.00010322507316894348,1.0847109033742772,0.4093413109220769,112.5630353871752
field_binary,24.890801116741507,10.233733083417757,0.14867450368627538,0.2536174043441962,0.006820796272391096,1.622095429934731,0.41114518714845893,35.12453420015926
field_binary,31.27151630743004,16.550145091103317,0.15048178347340813,0.21409980746280738,0.011552760539227692,2.116757587931474,0.5292402494461402,47.82166139853336
field_binary,30.285824034152686,16.185309170586365,0.3481443879390699,0.014986794936338976,0.01484717910997254,1.779664710322153,0.534418649211411,46.47113320473905
pop3_remnant,135.96453453526067,54.45260330490426,0.7296518441065369,0.6265994535064051,9.406901877232318e-05,10.43056297686098,0.40049122729709097,190.4171378401649
globular_cluster,76.64252562952387,24.318411414488487,0.8549740195614743,0.7727714196650791,0.0019134574928679165,3.3208306572590995,0.31729658195293947,100.96093704401235
globular_cluster,40.88573559009728,47.1323725520157,0.9753431334790705,0.006379043406590679,0.00046060294014952405,1.5398832431165748,1.1527827950692755,88.018108142113
field_binary,39.15482278118871,29.74900580974863,0.08694762460974365,0.19941139044845024,0.008037208402478561,1.1910451237115751,0.7597788394036877,68.90382859093734
pop3_remnant,147.0074456666707,50.66274064657385,0.7031661154818839,0.6808841559612829,9.85468514129424e-06,16.084667168323904,0.34462703856135385,197.67018631324453
pop3_remnant,61.92104428405734,113.20787635920239,0.7255650348989207,0.726107550050859,7.27362617771965e-06,7.201119988592852,1.828261743130029,175.12892064325973
globular_cluster,36.482228902873516,26.71064690933532,0.538022705363903,0.5441986625037022,0.001221450465427536,2.4208858141619976,0.7321550166369211,63.19287581220884
pop3_remnant,82.78381988500341,62.29554527428206,0.5941512624585532,0.8294509032874287,8.453299756887268e-05,11.311118374858612,0.7525087071461307,145.0793651592855
pop3_remnant,118.31142857230465,82.2551409405085,0.6194988401057757,0.7303560856741378,2.3812484325399876e-05,15.36674921443727,0.6952425639103769,200.56656951281315
field_binary,34.85533094135761,17.46105497322643,0.010634705425193569,0.3416240141448229,0.014687162189828091,0.3447989911787005,0.5009579453600312,52.31638591458404
globular_cluster,23.732193569882163,28.15723996854869,0.45958405721362305,0.0393918336928194,0.0006360313540463724,5.933043247821979,1.1864575386020038,51.88943353843085
globular_cluster,28.572557680364703,20.92717628605921,0.9009608956904679,0.03244344604718696,0.0018956009325609266,2.5647991690001346,0.732422225555276,49.49973396642392
field_binary,11.955048853696034,29.246970667690977,0.13537233657177689,0.4300611985946023,0.018169614806676043,1.558157578511812,2.4464116396018705,41.202019521387015
field_binary,31.983851298409636,16.592460123499556,0.3340425682853231,0.40029334955454143,0.01051301633437297,0.8614138742537266,0.5187761776620253,48.576311421909196
globular_cluster,49.25766858003265,19.61321838299135,0.716397111958099,0.21244727719547296,0.001984385335616469,4.871196744062279,0.3981759378465969,68.87088696302399
field_binary,38.210993803866664,7.528066903069757,0.08819349325311165,0.01556704144225568,0.01693174941184594,2.9160159888946113,0.19701311464733412,45.73906070693642
pop3_remnant,130.82682112162783,106.11716875937464,0.5528251727244653,0.6666499299352625,6.860911539434869e-05,18.726078243699842,0.8111270139379066,236.94398988100247
globular_cluster,41.46884504681293,46.666490083307295,0.08838494698451871,0.6570304982341073,0.0010481289705763584,5.859366139937426,1.1253385530903235,88.13533513012023
globular_cluster,23.45885493194149,40.3833312975083,0.8705269662693842,0.5969106905466561,0.0025666661312438365,2.0051562850386597,1.7214536436099659,63.842186229449794
globular_cluster,38.13999496108963,31.07045216852263,0.17169390770544957,0.1544922040049258,0.0013397107168617772,5.86932401115935,0.8146422725073945,69.21044712961225
field_binary,8.4011772819769,19.269457616722796,0.31375273160918504,0.3294427351163286,0.015927360157424197,1.3037878825761353,2.2936615869375463,27.670634898699696
field_binary,26.225017088085647,8.015896777515021,0.40328057393072486,0.33190226381090254,0.010245548446187743,2.219712362300791,0.3056584005490217,34.24091386560067
globular_cluster,39.28974207487292,50.37925435174761,0.26463502692535734,0.34395768655768555,0.0013879003150291942,1.434398304450178,1.282249556531622,89.66899642662054
pop3_remnant,89.33206703851887,68.3837831725111,0.880017450901587,0.5496188324598406,2.622743218149849e-05,19.52078621438002,0.7655009610717377,157.71585021103
